TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,UserCityId,CityName,CityCountryId,Continent,Region,Country,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCity,Season,MonthsSinceFirstVisit
6375,196,2024,3,Couples,2,3,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,129,11,Cape Town Landmark,"145 Main Road, Cape Town",Points Of Interest & Landmarks,Cape Town,Spring,51
6376,2708,2022,6,Solo,85,4,5,13,52,100,London,52,Africa,East Africa,Uganda,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Summer,30
6377,1790,2023,1,Family,288,4,1,1,3,7,Athens,3,Asia,South East Asia,Singapore,24,9,Phuket Thermal Spa,"119 Main Road, Phuket",Spas,Phuket,Winter,37
6378,2756,2023,5,Friends,239,4,2,6,27,54,Sao Paulo,27,Europe,Southern Europe,Portugal,86,12,Windhoek District,"136 Main Road, Windhoek",Neighborhoods,Windhoek,Spring,41
6379,1659,2024,12,Couples,271,5,5,13,53,102,Nairobi,53,Africa,East Africa,Ethiopia,90,1,Surabaya Shore,"20 Main Road, Surabaya",Beaches,Surabaya,Winter,60
6380,2445,2021,8,Family,312,4,6,17,64,127,Tunis,64,Oceania,Australia And New Zealand,New Zealand,33,8,Singapore Caves,"225 Main Road, Singapore",Caverns & Caves,Singapore,Summer,20
6381,2144,2021,12,Family,17,4,6,17,63,125,Melbourne,63,Oceania,Australia And New Zealand,Australia,11,3,Lisbon Museum,"132 Main Road, Lisbon",History Museums,Lisbon,Winter,24
6382,1518,2022,4,Couples,250,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,94,11,Athens Monument,"123 Main Road, Athens",Points Of Interest & Landmarks,Athens,Spring,28
6383,1005,2022,2,Couples,18,5,2,7,29,56,Dhaka,29,Europe,Northern Europe,Sweden,17,10,Oslo Conservation Area,"42 Main Road, Oslo",National Parks,Oslo,Winter,26
6384,12,2023,5,Family,326,4,5,13,52,100,London,52,Africa,East Africa,Uganda,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Spring,41
6385,743,2021,3,Family,199,3,2,8,33,64,Berlin,33,Europe,Eastern Europe,Czech Republic,114,6,Cairo Aqua Park,"281 Main Road, Cairo",Water Parks,Cairo,Spring,15
6386,2860,2022,10,Couples,97,5,1,1,2,3,Surabaya,2,Asia,South East Asia,Malaysia,3,15,Surabaya Opera House,"20 Main Road, Surabaya",Ballets,Surabaya,Autumn,34
6387,781,2021,2,Friends,52,3,4,12,49,97,Shanghai,49,South America,South America,Colombia,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Winter,14
6388,2234,2024,2,Solo,254,4,5,14,55,108,Havana,55,Africa,West Africa,Ghana,122,13,Bandung Street Market,"191 Main Road, Bandung",Flea & Street Markets,Bandung,Winter,50
6389,1475,2024,2,Family,247,4,1,4,17,35,Bandung,17,Asia,Western Asia,Saudi Arabia,96,10,Brussels Reserve,"71 Main Road, Brussels",National Parks,Brussels,Winter,50
6390,885,2024,11,Business,46,3,3,10,40,78,Budapest,40,North America,Central America,Panama,15,8,Nairobi Caves,"309 Main Road, Nairobi",Caverns & Caves,Nairobi,Autumn,59
6392,172,2024,5,Family,34,5,4,12,49,96,Brussels,49,South America,South America,Colombia,68,15,New York Opera House,"43 Main Road, New York",Ballets,New York,Spring,53
6393,1701,2024,6,Solo,294,5,2,7,28,55,Marrakesh,28,Europe,Northern Europe,United Kingdom,95,2,Dubai Temple Ruins,"27 Main Road, Dubai",Ancient Ruins,Dubai,Summer,54
6394,1316,2024,12,Family,27,3,3,10,39,76,Milan,39,North America,Central America,Costa Rica,75,13,Beijing Street Market,"133 Main Road, Beijing",Flea & Street Markets,Beijing,Winter,60
6395,247,2021,1,Couples,50,4,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Winter,13
6396,669,2022,7,Business,51,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,54,2,Sao Paulo Archaeological Park,"62 Main Road, Sao Paulo",Ancient Ruins,Sao Paulo,Summer,31
6397,2046,2024,8,Family,52,3,3,9,36,70,Suva,36,North America,Northern America,United States,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Summer,56
6398,354,2021,2,Solo,294,4,1,1,1,1,Dar Es Salaam,1,Asia,South East Asia,Indonesia,95,2,Dubai Temple Ruins,"27 Main Road, Dubai",Ancient Ruins,Dubai,Winter,14
6399,2398,2022,8,Family,246,5,3,9,37,72,Accra,37,North America,Northern America,Canada,66,1,Johannesburg Shore,"367 Main Road, Johannesburg",Beaches,Johannesburg,Summer,32
6400,1823,2022,11,Couples,338,4,1,3,12,26,Osaka,12,Asia,East Asia,China,93,13,Penang Night Market,"45 Main Road, Penang",Flea & Street Markets,Penang,Autumn,35
6401,334,2022,5,Business,88,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,45,9,Los Angeles Thermal Spa,"47 Main Road, Los Angeles",Spas,Los Angeles,Spring,29
6402,822,2022,9,Friends,65,4,6,18,66,133,Taipei,66,Oceania,Melanesia,Papua New Guinea,103,2,Panama City Ancient City,"265 Main Road, Panama City",Ancient Ruins,Panama City,Autumn,33
6403,459,2024,11,Family,52,4,1,1,1,1,Dar Es Salaam,1,Asia,South East Asia,Indonesia,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Autumn,59
6404,2381,2024,10,Family,265,5,2,5,21,41,Tokyo,21,Europe,Western Europe,Germany,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Autumn,58
6405,1535,2021,9,Friends,103,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,56,5,Dhaka Nature Park,"312 Main Road, Dhaka",Nature & Wildlife Areas,Dhaka,Autumn,21
6406,12,2023,6,Business,223,4,5,13,52,100,London,52,Africa,East Africa,Uganda,19,8,Lagos Grotto,"67 Main Road, Lagos",Caverns & Caves,Lagos,Summer,42
6407,1576,2024,12,Family,151,5,2,6,24,47,Auckland,24,Europe,Southern Europe,Italy,95,1,Dubai Cove,"5 Main Road, Dubai",Beaches,Dubai,Winter,60
6408,1394,2023,7,Business,194,4,1,2,9,20,Istanbul,9,Asia,South Asia,Nepal,20,15,Istanbul Opera House,"164 Main Road, Istanbul",Ballets,Istanbul,Summer,43
6409,1874,2024,7,Family,326,4,5,15,57,112,Chicago,57,Africa,Southern Africa,South Africa,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,55
6410,135,2022,9,Friends,88,3,2,6,26,51,Warsaw,26,Europe,Southern Europe,Greece,45,9,Los Angeles Thermal Spa,"47 Main Road, Los Angeles",Spas,Los Angeles,Autumn,33
6411,138,2021,8,Family,270,5,4,12,49,96,Brussels,49,South America,South America,Colombia,74,7,Seoul Volcano,"15 Main Road, Seoul",Volcanos,Seoul,Summer,20
6412,985,2024,12,Family,92,4,2,6,24,46,Taipei,24,Europe,Southern Europe,Italy,12,13,Tel Aviv Street Market,"127 Main Road, Tel Aviv",Flea & Street Markets,Tel Aviv,Winter,60
6413,2029,2021,10,Friends,56,5,1,1,2,3,Surabaya,2,Asia,South East Asia,Malaysia,93,7,Penang Mount,"6 Main Road, Penang",Volcanos,Penang,Autumn,22
6414,1953,2023,11,Friends,276,5,5,13,50,98,Lisbon,50,Africa,East Africa,Kenya,122,14,Bandung Falls,"249 Main Road, Bandung",Waterfalls,Bandung,Autumn,47
6415,788,2023,9,Family,346,4,3,9,38,74,Seoul,38,North America,Northern America,Mexico,106,15,Lagos Performing Arts Centre,"393 Main Road, Lagos",Ballets,Lagos,Autumn,45
6416,669,2023,1,Friends,103,5,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,56,5,Dhaka Nature Park,"312 Main Road, Dhaka",Nature & Wildlife Areas,Dhaka,Winter,37
6417,2010,2024,10,Family,141,5,5,15,57,113,Osaka,57,Africa,Southern Africa,South Africa,98,8,Lisbon Caves,"63 Main Road, Lisbon",Caverns & Caves,Lisbon,Autumn,58
6418,109,2022,7,Couples,88,5,1,3,14,29,Port Moresby,14,Asia,East Asia,South Korea,45,9,Los Angeles Thermal Spa,"47 Main Road, Los Angeles",Spas,Los Angeles,Summer,31
6419,1629,2023,7,Business,48,4,2,6,25,49,Kathmandu,25,Europe,Southern Europe,Spain,76,14,Milan Waterfall,"298 Main Road, Milan",Waterfalls,Milan,Summer,43
6421,718,2020,10,Couples,329,5,6,18,65,130,Rio De Janeiro,65,Oceania,Melanesia,Fiji,81,8,Colombo Cavern,"104 Main Road, Colombo",Caverns & Caves,Colombo,Autumn,10
6422,1514,2023,7,Family,326,5,1,1,1,1,Dar Es Salaam,1,Asia,South East Asia,Indonesia,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,43
6423,669,2023,5,Family,303,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Spring,41
6424,1659,2022,10,Friends,326,4,5,13,53,102,Nairobi,53,Africa,East Africa,Ethiopia,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,34
6425,491,2021,10,Couples,237,4,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,103,7,Panama City Mount,"305 Main Road, Panama City",Volcanos,Panama City,Autumn,22
6426,1129,2020,12,Friends,140,5,1,1,2,5,Sydney,2,Asia,South East Asia,Malaysia,90,10,Surabaya Conservation Area,"146 Main Road, Surabaya",National Parks,Surabaya,Winter,12
6427,1475,2022,6,Couples,74,5,1,4,17,35,Bandung,17,Asia,Western Asia,Saudi Arabia,36,10,Gaborone National Park,"331 Main Road, Gaborone",National Parks,Gaborone,Summer,30
6428,128,2024,9,Family,289,4,5,16,61,121,Toronto,61,Africa,North Africa,Morocco,104,12,Oslo Quarter,"55 Main Road, Oslo",Neighborhoods,Oslo,Autumn,57
6429,1784,2022,10,Family,259,4,1,1,5,,Unknown,,Asia,South East Asia,Vietnam,98,13,Lisbon Bazaar,"221 Main Road, Lisbon",Flea & Street Markets,Lisbon,Autumn,34
6430,2231,2024,9,Solo,172,5,6,17,64,128,Tokyo,64,Oceania,Australia And New Zealand,New Zealand,14,7,Barcelona Volcano,"50 Main Road, Barcelona",Volcanos,Barcelona,Autumn,57
6431,2870,2020,2,Solo,232,4,3,9,36,70,Suva,36,North America,Northern America,United States,53,10,Munich National Park,"117 Main Road, Munich",National Parks,Munich,Winter,2
6432,669,2022,6,Business,238,5,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,28,10,Riyadh Conservation Area,"147 Main Road, Riyadh",National Parks,Riyadh,Summer,30
6433,669,2021,5,Couples,151,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,95,1,Dubai Cove,"5 Main Road, Dubai",Beaches,Dubai,Spring,17
6434,876,2022,11,Family,166,5,5,16,61,123,Gaborone,61,Africa,North Africa,Morocco,35,3,Bandung Historical Museum,"242 Main Road, Bandung",History Museums,Bandung,Autumn,35
6435,2663,2024,6,Solo,100,4,1,2,9,19,Lagos,9,Asia,South Asia,Nepal,10,2,Shanghai Ancient City,"370 Main Road, Shanghai",Ancient Ruins,Shanghai,Summer,54
6436,1135,2024,6,Couples,35,4,1,2,9,20,Istanbul,9,Asia,South Asia,Nepal,54,10,Sao Paulo Conservation Area,"92 Main Road, Sao Paulo",National Parks,Sao Paulo,Summer,54
6437,868,2020,10,Family,25,5,5,14,54,105,Jakarta,54,Africa,West Africa,Nigeria,62,11,Kuala Lumpur Monument,"375 Main Road, Kuala Lumpur",Points Of Interest & Landmarks,Kuala Lumpur,Autumn,10
6438,2203,2020,5,Family,150,5,5,13,53,102,Nairobi,53,Africa,East Africa,Ethiopia,45,2,Los Angeles Ancient City,"235 Main Road, Los Angeles",Ancient Ruins,Los Angeles,Spring,5
6439,148,2023,5,Friends,59,5,5,15,57,113,Osaka,57,Africa,Southern Africa,South Africa,27,5,Cairo Sanctuary,"278 Main Road, Cairo",Nature & Wildlife Areas,Cairo,Spring,41
6440,1600,2020,10,Family,27,5,1,1,3,7,Athens,3,Asia,South East Asia,Singapore,75,13,Beijing Street Market,"133 Main Road, Beijing",Flea & Street Markets,Beijing,Autumn,10
6441,1276,2022,9,Business,50,5,2,7,31,60,Wellington,31,Europe,Northern Europe,Denmark,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Autumn,33
6442,1823,2024,9,Solo,50,3,1,3,12,26,Osaka,12,Asia,East Asia,China,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Autumn,57
6443,2171,2023,1,Business,264,3,1,1,5,12,Tel Aviv,5,Asia,South East Asia,Vietnam,33,5,Singapore Nature Park,"311 Main Road, Singapore",Nature & Wildlife Areas,Singapore,Winter,37
6444,926,2024,12,Friends,178,4,3,11,43,85,Santiago,43,North America,Caribbean,Cuba,85,12,Santiago Quarter,"22 Main Road, Santiago",Neighborhoods,Santiago,Winter,60
6445,1850,2024,7,Family,19,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,102,3,Nairobi Historical Museum,"69 Main Road, Nairobi",History Museums,Nairobi,Summer,55
6446,1518,2022,2,Solo,61,4,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,97,13,Shanghai Night Market,"286 Main Road, Shanghai",Flea & Street Markets,Shanghai,Winter,26
6447,445,2022,9,Business,24,5,1,4,18,36,Gaborone,18,Asia,Western Asia,Israel,59,1,Prague Bay,"195 Main Road, Prague",Beaches,Prague,Autumn,33
6448,2633,2022,7,Couples,131,5,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,24,1,Phuket Bay,"186 Main Road, Phuket",Beaches,Phuket,Summer,31
6449,2248,2022,11,Business,99,3,1,1,2,4,Paris,2,Asia,South East Asia,Malaysia,53,14,Munich Falls,"333 Main Road, Munich",Waterfalls,Munich,Autumn,35
6450,2769,2023,6,Business,45,3,3,9,38,74,Seoul,38,North America,Northern America,Mexico,23,4,Lahore Temple,"208 Main Road, Lahore",Religious Sites,Lahore,Summer,42
6451,2141,2023,6,Friends,96,4,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,109,4,Buenos Aires Mosque,"228 Main Road, Buenos Aires",Religious Sites,Buenos Aires,Summer,42
6452,724,2022,12,Couples,167,4,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,93,15,Penang Performing Arts Centre,"96 Main Road, Penang",Ballets,Penang,Winter,36
6453,1201,2022,4,Couples,17,5,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,11,3,Lisbon Museum,"132 Main Road, Lisbon",History Museums,Lisbon,Spring,28
6454,1072,2024,7,Business,52,3,1,2,7,15,Nairobi,7,Asia,South Asia,India,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Summer,55
6455,140,2023,6,Couples,193,4,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,109,12,Buenos Aires Quarter,"254 Main Road, Buenos Aires",Neighborhoods,Buenos Aires,Summer,42
6456,1148,2022,4,Business,94,3,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,58,12,Bucharest Quarter,"18 Main Road, Bucharest",Neighborhoods,Bucharest,Spring,28
6457,976,2021,8,Family,167,4,5,14,54,106,Lagos,54,Africa,West Africa,Nigeria,93,15,Penang Performing Arts Centre,"96 Main Road, Penang",Ballets,Penang,Summer,20
6458,15,2024,4,Friends,344,4,2,6,26,53,Munich,26,Europe,Southern Europe,Greece,61,15,Kampala Opera House,"102 Main Road, Kampala",Ballets,Kampala,Spring,52
6459,2516,2023,12,Business,52,5,1,2,10,22,Buenos Aires,10,Asia,South Asia,Bangladesh,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Winter,48
6460,481,2024,10,Solo,326,4,3,9,38,74,Seoul,38,North America,Northern America,Mexico,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,58
6461,1452,2024,9,Solo,5,5,1,1,4,8,Dubai,4,Asia,South East Asia,Thailand,56,8,Dhaka Cavern,"107 Main Road, Dhaka",Caverns & Caves,Dhaka,Autumn,57
6462,2335,2024,4,Friends,136,5,1,4,19,38,Melbourne,19,Asia,Western Asia,Turkey,5,11,Sydney Monument,"263 Main Road, Sydney",Points Of Interest & Landmarks,Sydney,Spring,52
6463,1767,2024,3,Family,85,4,6,17,64,128,Tokyo,64,Oceania,Australia And New Zealand,New Zealand,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Spring,51
6464,571,2023,8,Friends,293,5,1,2,8,17,Oslo,8,Asia,South Asia,Sri Lanka,34,4,Toronto Cathedral,"54 Main Road, Toronto",Religious Sites,Toronto,Summer,44
6465,1797,2023,2,Couples,350,4,1,2,8,17,Oslo,8,Asia,South Asia,Sri Lanka,71,8,Delhi Cavern,"127 Main Road, Delhi",Caverns & Caves,Delhi,Winter,38
6466,2257,2023,7,Couples,223,4,3,10,40,77,Lima,40,North America,Central America,Panama,19,8,Lagos Grotto,"67 Main Road, Lagos",Caverns & Caves,Lagos,Summer,43
6467,2544,2020,6,Couples,181,4,3,10,41,82,Chennai,41,North America,Central America,Guatemala,21,7,Havana Crater,"37 Main Road, Havana",Volcanos,Havana,Summer,6
6468,923,2023,11,Family,191,4,1,1,3,7,Athens,3,Asia,South East Asia,Singapore,78,15,Budapest Performing Arts Centre,"111 Main Road, Budapest",Ballets,Budapest,Autumn,47
6469,132,2021,4,Family,3,3,1,1,2,3,Surabaya,2,Asia,South East Asia,Malaysia,116,15,Port Moresby Ballet Theatre,"48 Main Road, Port Moresby",Ballets,Port Moresby,Spring,16
6470,1774,2020,1,Friends,259,5,4,12,46,93,Penang,46,South America,South America,Argentina,98,13,Lisbon Bazaar,"221 Main Road, Lisbon",Flea & Street Markets,Lisbon,Winter,1
6471,675,2024,1,Couples,44,3,5,15,57,112,Chicago,57,Africa,Southern Africa,South Africa,120,2,Singapore Archaeological Park,"356 Main Road, Singapore",Ancient Ruins,Singapore,Winter,49
6472,2320,2022,6,Family,308,5,1,4,17,35,Bandung,17,Asia,Western Asia,Saudi Arabia,99,9,Tel Aviv Thermal Spa,"175 Main Road, Tel Aviv",Spas,Tel Aviv,Summer,30
6473,2002,2023,12,Solo,326,4,5,14,55,109,Buenos Aires,55,Africa,West Africa,Ghana,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,48
6474,2304,2020,9,Friends,127,3,3,11,43,86,Windhoek,43,North America,Caribbean,Cuba,50,15,Guatemala City Performing Arts Centre,"378 Main Road, Guatemala City",Ballets,Guatemala City,Autumn,9
6475,2897,2022,6,Solo,24,5,5,14,54,106,Lagos,54,Africa,West Africa,Nigeria,59,1,Prague Bay,"195 Main Road, Prague",Beaches,Prague,Summer,30
6476,1708,2023,8,Family,134,4,5,14,54,104,Oslo,54,Africa,West Africa,Nigeria,9,4,Brussels Temple,"372 Main Road, Brussels",Religious Sites,Brussels,Summer,44
6478,1868,2022,9,Family,132,5,4,12,47,94,Athens,47,South America,South America,Peru,98,11,Lisbon Landmark,"305 Main Road, Lisbon",Points Of Interest & Landmarks,Lisbon,Autumn,33
6479,615,2022,4,Family,199,4,2,8,32,63,Rome,32,Europe,Eastern Europe,Poland,114,6,Cairo Aqua Park,"281 Main Road, Cairo",Water Parks,Cairo,Spring,28
6480,2389,2020,10,Couples,326,5,1,1,5,11,Lisbon,5,Asia,South East Asia,Vietnam,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,10
6481,2045,2024,3,Family,85,5,5,13,52,100,London,52,Africa,East Africa,Uganda,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Spring,51
6482,2932,2022,8,Business,235,4,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,22,5,Buenos Aires Sanctuary,"337 Main Road, Buenos Aires",Nature & Wildlife Areas,Buenos Aires,Summer,32
6483,724,2024,4,Family,67,3,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,87,15,Hanoi Ballet Theatre,"10 Main Road, Hanoi",Ballets,Hanoi,Spring,52
6484,950,2024,1,Friends,332,4,5,15,57,114,Cairo,57,Africa,Southern Africa,South Africa,106,6,Lagos Splash World,"132 Main Road, Lagos",Water Parks,Lagos,Winter,49
6485,2446,2024,5,Couples,287,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,44,7,Amsterdam Crater,"323 Main Road, Amsterdam",Volcanos,Amsterdam,Spring,53
6486,205,2022,1,Friends,169,4,6,17,64,128,Tokyo,64,Oceania,Australia And New Zealand,New Zealand,51,11,Warsaw Bridge,"371 Main Road, Warsaw",Points Of Interest & Landmarks,Warsaw,Winter,25
6487,1843,2023,4,Solo,164,3,1,2,10,21,Havana,10,Asia,South Asia,Bangladesh,20,1,Istanbul Bay,"262 Main Road, Istanbul",Beaches,Istanbul,Spring,40
6488,1545,2023,4,Friends,28,5,2,7,31,60,Wellington,31,Europe,Northern Europe,Denmark,41,9,Tokyo Wellness Retreat,"176 Main Road, Tokyo",Spas,Tokyo,Spring,40
6489,568,2024,8,Friends,151,5,1,3,14,29,Port Moresby,14,Asia,East Asia,South Korea,95,1,Dubai Cove,"5 Main Road, Dubai",Beaches,Dubai,Summer,56
6490,553,2020,6,Solo,302,4,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,9,5,Brussels Sanctuary,"297 Main Road, Brussels",Nature & Wildlife Areas,Brussels,Summer,6
6492,62,2024,5,Solo,52,4,1,2,7,15,Nairobi,7,Asia,South Asia,India,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,53
6493,2228,2024,9,Friends,326,4,2,7,29,58,Bucharest,29,Europe,Northern Europe,Sweden,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,57
6494,2178,2024,2,Friends,25,5,1,3,13,27,Cairo,13,Asia,East Asia,Japan,62,11,Kuala Lumpur Monument,"375 Main Road, Kuala Lumpur",Points Of Interest & Landmarks,Kuala Lumpur,Winter,50
6495,1896,2023,10,Family,326,4,1,1,5,11,Lisbon,5,Asia,South East Asia,Vietnam,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,46
6496,1146,2024,9,Family,143,5,3,9,38,73,Manchester,38,North America,Northern America,Mexico,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Autumn,57
6497,112,2021,7,Business,56,4,3,9,36,71,Delhi,36,North America,Northern America,United States,93,7,Penang Mount,"6 Main Road, Penang",Volcanos,Penang,Summer,19
6498,2403,2023,5,Business,265,4,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Spring,41
6499,414,2023,1,Business,294,4,2,6,26,52,Manila,26,Europe,Southern Europe,Greece,95,2,Dubai Temple Ruins,"27 Main Road, Dubai",Ancient Ruins,Dubai,Winter,37
6500,794,2022,3,Family,349,4,1,2,7,15,Nairobi,7,Asia,South Asia,India,110,2,Lahore Temple Ruins,"87 Main Road, Lahore",Ancient Ruins,Lahore,Spring,27
6501,2858,2023,2,Family,289,3,3,10,40,78,Budapest,40,North America,Central America,Panama,104,12,Oslo Quarter,"55 Main Road, Oslo",Neighborhoods,Oslo,Winter,38
6502,868,2022,1,Family,339,4,5,14,54,105,Jakarta,54,Africa,West Africa,Nigeria,9,11,Brussels Monument,"97 Main Road, Brussels",Points Of Interest & Landmarks,Brussels,Winter,25
6503,751,2024,8,Business,326,5,1,4,17,35,Bandung,17,Asia,Western Asia,Saudi Arabia,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,56
6504,2913,2024,9,Friends,326,4,5,14,54,104,Oslo,54,Africa,West Africa,Nigeria,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,57
6505,279,2023,8,Friends,147,5,2,8,33,66,Johannesburg,33,Europe,Eastern Europe,Czech Republic,44,10,Amsterdam National Park,"287 Main Road, Amsterdam",National Parks,Amsterdam,Summer,44
6506,538,2020,11,Family,50,4,3,9,37,72,Accra,37,North America,Northern America,Canada,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Autumn,11
